EmployeeID,FullName,Birthday,Gender,PhoneNumber,StartDate,BaseSalary,MID,Role,Username
E0242,Đinh Hùng Khoa,1986-12-15,Nam,0546013673,2023-09-13,19167489,E0372,Nurse,NS0122
E0243,Cao Hoàng Tài,1983-12-08,Nam,0845208814,2020-03-02,9152784,E0467,Nurse,NS0123
E0244,Tăng Ngọc Oanh,2003-08-23,Nữ,0336502491,2018-05-08,12668058,E0323,Nurse,NS0124
E0245,Thái Diệu Kiều,1985-11-26,Nữ,0551327195,2015-02-06,7409063,E0306,Nurse,NS0125
E0246,Thái Công Đức,1977-09-06,Nam,0835857306,2018-12-27,11164645,E0467,Nurse,NS0126
E0247,Lương Như Bình,1981-01-16,Nữ,0787392855,2017-10-23,7325015,E0325,Nurse,NS0127
E0248,Lê Yến Yến,1987-05-08,Nữ,0844857086,2024-09-23,24606614,E0424,Nurse,NS0128
E0249,Vũ Ngọc Minh,1975-11-03,Nam,0963878294,2021-12-13,18216336,E0306,Nurse,NS0129
E0250,Phạm Yến Thảo,1993-05-20,Nữ,0322031731,2022-03-10,16805334,E0372,Nurse,NS0130
E0251,Đào Tấn Hậu,2000-08-12,Nam,0705391037,2022-03-13,19039212,E0325,Nurse,NS0131
E0252,Đinh Trung Sơn,1995-12-30,Nam,0394801413,2023-12-25,8036760,E0323,Nurse,NS0132
E0253,Hồ Hoàng Bình,1979-07-17,Nam,0939288619,2023-02-18,13751677,E0467,Nurse,NS0133
E0254,Huỳnh Thùy Bình,1995-07-30,Nữ,0885289755,2022-11-17,20330258,E0372,Nurse,NS0134
E0255,Mai Mỹ Châu,1991-09-04,Nữ,0936845776,2019-08-16,20448138,E0323,Nurse,NS0135
E0256,Hoàng Bảo Hùng,1976-07-21,Nam,0733504888,2018-03-11,6547019,E0467,Nurse,NS0136
E0257,Hoàng Quang Trung,1979-03-25,Nam,0793344196,2015-06-04,21447447,E0323,Nurse,NS0137
E0258,Huỳnh Hùng Toàn,1978-06-18,Nam,0394096105,2023-02-11,16894857,E0325,Nurse,NS0138
E0259,Tạ Xuân Lan,1994-06-25,Nữ,0804805892,2019-09-03,10044668,E0285,Nurse,NS0139
E0260,Trần Hồng Thy,1997-07-15,Nữ,0998136462,2022-10-29,13408723,E0424,Nurse,NS0140
E0261,Tạ Hữu Vũ,1990-01-29,Nam,0841686227,2015-12-05,21967032,E0306,Nurse,NS0141
E0262,Mai Anh Kiên,1996-11-19,Nam,0514659116,2019-06-08,12580000,E0467,Nurse,NS0142
E0263,Đỗ Xuân Hương,1991-05-21,Nữ,0725979270,2018-11-27,12391775,E0323,Nurse,NS0143
E0264,Tôn Đức Long,1983-12-16,Nam,0339240514,2022-09-08,18543344,E0424,Nurse,NS0144
E0265,Tạ Lan Oanh,1996-02-19,Nữ,0588487920,2015-04-04,17135934,E0285,Nurse,NS0145
E0266,Võ Thùy Hà,2001-02-24,Nữ,0739407016,2022-06-10,23676444,E0327,Nurse,NS0146
E0267,Đặng Hồng Trâm,1991-02-27,Nữ,0881579812,2024-09-10,9620235,E0327,Nurse,NS0147
E0268,Trần Xuân An,1997-06-16,Nam,0757620555,2020-02-19,24813551,E0327,Nurse,NS0148
E0269,Trịnh Kim Vân,1985-08-05,Nữ,0384325621,2020-08-15,15256938,E0327,Nurse,NS0149
E0270,Vũ Mai Yến,1998-05-11,Nữ,0849578232,2022-08-09,13631216,E0348,Nurse,NS0150
E0271,Ngô Quang Toàn,1981-03-12,Nam,0551881252,2018-06-19,23575995,E0424,SalePerson,SP0001
E0272,Ngô Bảo Nhật,1989-04-18,Nam,0723122099,2024-11-14,19892882,E0272,Manager,MN0001
E0273,Đỗ Đức Tài,2001-10-01,Nam,0589752677,2017-08-09,13748133,E0327,Cashier,CS0001
E0274,Tôn Văn Thành,1983-09-02,Nam,0833312797,2017-07-15,7081444,E0348,Receptionist,RC0001
E0275,Hồ Ngọc Kiều,1995-07-11,Nữ,0856999880,2024-12-14,14280691,E0348,SalePerson,SP0002
E0276,Đào Thành Hiếu,1995-04-05,Nam,0386803476,2020-02-15,7423241,E0285,SalePerson,SP0003
E0277,Mai Ngọc Loan,1995-09-11,Nữ,0577181298,2016-11-12,20175478,E0272,Cashier,CS0002
E0278,Huỳnh Như Duyên,1993-07-20,Nữ,0571452111,2018-08-17,21129218,E0327,Receptionist,RC0002
E0279,Lương Hồng Hằng,2003-06-11,Nữ,0926860259,2019-01-26,8862412,E0467,SalePerson,SP0004
E0280,Tôn Hữu Cường,1982-04-10,Nam,0747421230,2024-09-28,10852218,E0424,SalePerson,SP0005
E0281,Đinh Thị Kiều,1975-07-20,Nữ,0833977671,2020-02-22,22697611,E0325,SalePerson,SP0006
E0282,Mai Thành Quân,1985-12-23,Nam,0322050209,2024-11-22,24365736,E0272,SalePerson,SP0007
E0283,Ngô Thùy Phương,1989-11-07,Nữ,0799982795,2015-12-26,7645219,E0372,SalePerson,SP0008
E0284,Châu Đức Phú,1988-06-04,Nam,0914721458,2018-08-15,18367137,E0348,Receptionist,RC0003
E0285,Mai Ngọc Trang,1998-07-14,Nữ,0981794695,2017-05-09,13014586,E0285,Manager,MN0002
E0286,Đào Diệu Giang,1980-10-26,Nữ,0593430107,2021-11-21,24878875,E0325,Cashier,CS0003
E0287,Trần Ngọc Vinh,1984-04-19,Nam,0930344144,2023-12-20,19912744,E0348,SalePerson,SP0009
E0288,Hồ Mai Xuân,1975-04-11,Nữ,0323557702,2016-04-11,17183118,E0323,SalePerson,SP0010
E0289,Dương Trung Anh,2003-02-19,Nam,0949588039,2020-03-01,24017640,E0323,Cashier,CS0004
E0290,Châu Thị Nhung,1990-11-11,Nữ,0882996291,2015-09-29,11009841,E0272,SalePerson,SP0011
E0291,Lý Mỹ Hiền,1976-06-02,Nữ,0843842150,2018-01-17,19887158,E0372,Cashier,CS0005
E0292,Tăng Anh Thắng,1994-11-27,Nam,0557845218,2020-09-03,6836672,E0325,Receptionist,RC0004
E0293,Hồ Anh Long,1984-03-15,Nam,0340915701,2023-02-15,7226499,E0325,SalePerson,SP0012
E0294,Bùi Bích Hoa,1976-01-04,Nữ,0748571422,2021-06-23,16473777,E0285,SalePerson,SP0013
E0295,Phạm Hoàng Bảo,1975-09-07,Nam,0785424932,2021-12-26,24777924,E0467,Cashier,CS0006
E0296,Trần Thu Hương,2002-07-05,Nữ,0801601662,2018-10-19,24138757,E0325,Receptionist,RC0005
E0297,Châu Bích Nga,2002-08-24,Nữ,0379217174,2018-12-27,16483768,E0323,SalePerson,SP0014
E0298,Hà Xuân Như,1996-02-09,Nữ,0762557701,2017-08-07,13509295,E0424,SalePerson,SP0015
E0299,Đặng Đình Nghĩa,1990-10-07,Nam,0928161581,2020-05-14,21476702,E0424,Cashier,CS0007
E0300,Mai Mỹ Bình,1992-12-23,Nữ,0576153966,2021-08-15,19872808,E0285,Cashier,CS0008
E0301,Cao Hoàng Châu,1999-06-05,Nữ,0819975817,2022-10-14,13924024,E0424,SalePerson,SP0016
E0302,Tôn Hồng Trinh,1993-03-15,Nữ,0801329022,2015-10-13,9648864,E0306,Receptionist,RC0006
E0303,Phan Thúy Anh,1992-06-29,Nữ,0946519098,2021-11-26,21004192,E0285,Cashier,CS0009
E0304,Trần Văn Vũ,1988-03-12,Nam,0714036965,2015-09-13,18389064,E0467,Cashier,CS0010
E0305,Phan Thùy Trúc,1993-03-19,Nữ,0538656242,2019-04-12,20602554,E0467,SalePerson,SP0017
E0306,Hoàng Hùng Phú,1975-07-10,Nam,0512679692,2015-10-21,6527066,E0306,Manager,MN0003
E0307,Đỗ Mỹ Thủy,1999-10-06,Nữ,0890973846,2024-03-13,21101030,E0348,Cashier,CS0011
E0308,Phạm Mai Trúc,1976-07-02,Nữ,0328478189,2015-06-05,22215787,E0323,SalePerson,SP0018
E0309,Thái Phúc Tùng,1996-03-11,Nam,0905807787,2022-01-27,8619994,E0467,Receptionist,RC0007
E0310,Huỳnh Ngọc Kiều,1993-11-19,Nữ,0794079290,2018-12-16,15885737,E0272,SalePerson,SP0019
E0311,Lê Thu Hằng,2003-01-02,Nữ,0344294440,2015-04-22,15623936,E0325,SalePerson,SP0020
E0312,Đỗ Minh Trung,2002-02-01,Nam,0572805129,2016-12-16,11071269,E0325,SalePerson,SP0021
E0313,Cao Như Phương,1993-07-10,Nữ,0595041027,2023-08-22,18856950,E0285,Receptionist,RC0008
E0314,Hồ Hồng Trúc,1988-07-08,Nữ,0728604765,2020-05-04,23868434,E0285,Cashier,CS0012
E0315,Mai Thanh Tiến,1979-05-15,Nam,0741496739,2020-12-16,17872500,E0348,SalePerson,SP0022
E0316,Cao Thị Thảo,1983-01-26,Nữ,0361817534,2018-07-07,24374828,E0327,Receptionist,RC0009
E0317,Mai Hoàng Nghĩa,1976-07-11,Nam,0311926921,2015-04-08,9085037,E0327,Cashier,CS0013
E0318,Trịnh Quốc Thành,1986-05-13,Nam,0854214066,2018-04-21,21668429,E0372,SalePerson,SP0023
E0319,Dương Đức Lộc,1986-08-01,Nam,0596271286,2024-02-12,14880678,E0424,Cashier,CS0014
E0320,Trần Đức Minh,1994-10-22,Nam,0947072006,2023-01-09,14690472,E0372,Receptionist,RC0010
E0321,Lương Hùng Tài,1989-10-17,Nam,0861830671,2019-05-22,6124277,E0467,Cashier,CS0015
E0322,Trần Hoàng Hiền,1989-12-16,Nữ,0951743280,2022-08-24,16161224,E0348,SalePerson,SP0024
E0323,Tăng Thanh Thúy,1983-07-27,Nữ,0817320309,2018-05-09,19089742,E0323,Manager,MN0004
E0324,Lý Lan Thy,1992-06-09,Nữ,0305050613,2015-09-16,24137916,E0272,Receptionist,RC0011
E0325,Quách Hoàng Linh,1999-01-26,Nữ,0570790320,2016-09-02,13817701,E0325,Manager,MN0005
E0326,Mai Minh Hậu,1988-10-14,Nam,0311799313,2024-03-15,9264585,E0325,Receptionist,RC0012
E0327,Bùi Thanh Châu,1990-02-18,Nữ,0925309251,2024-02-06,19489170,E0327,Manager,MN0006
E0328,Lương Ánh Bình,1981-05-03,Nữ,0573902196,2023-06-30,19930267,E0424,Receptionist,RC0013
E0329,Huỳnh Đức Hậu,1996-11-04,Nam,0767232487,2015-11-27,6213056,E0327,Receptionist,RC0014
E0330,Huỳnh Hùng Trí,1982-10-30,Nam,0345608331,2021-11-05,7262358,E0306,Cashier,CS0016
E0331,Vũ Quốc Quân,2002-10-06,Nam,0703127722,2019-01-22,24110092,E0467,SalePerson,SP0025
E0332,Phan Trung Trung,1977-06-04,Nam,0797010822,2022-03-26,18220291,E0272,SalePerson,SP0026
E0333,Tạ Như Duyên,1998-02-05,Nữ,0956353153,2016-04-20,8377650,E0285,Receptionist,RC0015
E0334,Tăng Xuân Minh,1993-07-04,Nam,0897062397,2024-10-03,12709404,E0348,Receptionist,RC0016
E0335,Trịnh Ánh Quỳnh,1991-10-03,Nữ,0552090421,2016-07-12,21359212,E0285,Receptionist,RC0017
E0336,Tăng Phương Kiều,1993-10-05,Nữ,0592983168,2016-12-02,17528497,E0285,Cashier,CS0017
E0337,Nguyễn Trung Kiên,2001-07-15,Nam,0556939290,2020-04-23,21527746,E0272,Cashier,CS0018
E0338,Ngô Anh Hiếu,1976-10-18,Nam,0817731806,2020-04-11,22918692,E0327,Cashier,CS0019
E0339,Nguyễn Hùng Tùng,1991-01-29,Nam,0579907726,2018-04-26,14021602,E0372,Receptionist,RC0018
E0340,Hồ Thúy Loan,2003-02-12,Nữ,0346498931,2020-03-16,6045756,E0372,Receptionist,RC0019
E0341,Phạm Hồng Hiền,1977-06-17,Nữ,0890552818,2020-10-09,18213495,E0327,SalePerson,SP0027
E0342,Phạm Hùng Hậu,1981-03-17,Nam,0535548640,2018-10-03,14007184,E0467,SalePerson,SP0028
E0343,Đào Thanh Trúc,1990-06-27,Nữ,0984795137,2020-01-28,22315067,E0467,Receptionist,RC0020
E0344,Phạm Minh Thành,1992-07-10,Nam,0327238046,2017-01-02,15676181,E0372,Receptionist,RC0021
E0345,Tạ Văn Quang,1996-04-04,Nam,0510385695,2018-11-21,20097222,E0325,SalePerson,SP0029
E0346,Dương Như Anh,1996-10-22,Nữ,0924243754,2021-08-27,23789426,E0467,SalePerson,SP0030
E0347,Mai Minh Bảo,1990-11-03,Nam,0722223105,2018-03-10,21298355,E0424,Receptionist,RC0022
E0348,Huỳnh Hoàng Vũ,1994-10-11,Nam,0355257828,2017-12-02,18404138,E0348,Manager,MN0007
E0349,Dương Ngọc Thắng,1976-02-13,Nam,0388547492,2019-07-16,22757650,E0424,Cashier,CS0020
E0350,Tăng Ngọc Mai,1990-03-12,Nữ,0914069375,2022-09-23,9768686,E0325,SalePerson,SP0031
E0351,Đào Mỹ Quỳnh,1977-06-20,Nữ,0501871863,2021-10-26,12548138,E0306,Receptionist,RC0023
E0352,Quách Ánh Nhi,2002-01-21,Nữ,0565650455,2021-10-14,23164965,E0327,Cashier,CS0021
E0353,Tạ Tuyết Thy,2000-03-01,Nữ,0726629912,2015-12-25,13237528,E0325,Cashier,CS0022
E0354,Lê Mai Vân,1996-04-16,Nữ,0306462879,2024-09-23,23626178,E0323,Receptionist,RC0024
E0355,Đinh Hùng Tuấn,1983-05-06,Nam,0794787300,2024-05-02,18810059,E0272,Receptionist,RC0025
E0356,Trịnh Phương Uyên,1988-06-18,Nữ,0573014719,2022-03-08,21855850,E0372,Receptionist,RC0026
E0357,Hà Kim Trúc,2001-01-24,Nữ,0358904290,2020-05-22,24977534,E0348,SalePerson,SP0032
E0358,Huỳnh Ngọc Quỳnh,1995-09-06,Nữ,0765044818,2024-11-06,10546538,E0323,Receptionist,RC0027
E0359,Bùi Ngọc Tùng,1979-03-29,Nam,0751895202,2021-09-18,11608150,E0467,Receptionist,RC0028
E0360,Bùi Thùy Trang,1991-09-25,Nữ,0528338988,2023-09-25,22270511,E0348,SalePerson,SP0033
E0361,Châu Quang Dũng,1993-09-20,Nam,0854527985,2020-03-01,8563569,E0372,SalePerson,SP0034
E0362,Hoàng Thu Trâm,1976-04-16,Nữ,0723216110,2023-05-08,9979451,E0285,Receptionist,RC0029
E0363,Thái Yến Duyên,1976-11-27,Nữ,0371401401,2017-03-15,9617751,E0327,Cashier,CS0023
E0364,Nguyễn Đức Thắng,2001-05-11,Nam,0795528938,2017-03-30,12200249,E0323,Receptionist,RC0030
E0365,Phan Hoàng Quang,1979-06-12,Nam,0580138759,2024-03-11,6469235,E0467,SalePerson,SP0035
E0366,Ngô Bích Hằng,1979-10-25,Nữ,0561517182,2017-01-10,17905862,E0348,Receptionist,RC0031
E0367,Bùi Diệu Hạnh,1987-12-07,Nữ,0847947386,2021-04-01,7362597,E0372,Cashier,CS0024
E0368,Cao Ánh Thủy,1983-06-21,Nữ,0371678112,2024-08-10,8335695,E0325,Cashier,CS0025
E0369,Đỗ Bích Nhung,2001-06-28,Nữ,0596136749,2016-02-21,11661411,E0372,Cashier,CS0026
E0370,Cao Xuân Nhi,2003-11-18,Nữ,0884271147,2019-06-28,17948642,E0325,SalePerson,SP0036
E0371,Tạ Hữu Minh,2003-03-10,Nam,0802695249,2016-07-05,6997355,E0372,Cashier,CS0027
E0372,Tôn Hùng Khôi,1978-06-07,Nam,0547784858,2022-05-31,23446590,E0372,Manager,MN0008
E0373,Dương Ngọc Đạt,1976-06-01,Nam,0870028427,2019-10-29,9997477,E0348,SalePerson,SP0037
E0374,Tôn Công Toàn,1989-01-06,Nam,0888977828,2023-01-10,19055374,E0325,Cashier,CS0028
E0375,Cao Ánh Dung,1986-10-25,Nữ,0700902559,2020-07-19,18676787,E0306,Receptionist,RC0032
E0376,Đỗ Tuyết Thúy,1992-01-27,Nữ,0333349114,2016-02-03,20366269,E0323,Receptionist,RC0033
E0377,Trần Như Tâm,1982-08-13,Nữ,0986407905,2015-03-22,24066270,E0323,Receptionist,RC0034
E0378,Phạm Bích Nhung,1989-06-18,Nữ,0885294563,2021-06-03,9279129,E0325,Cashier,CS0029
E0379,Trần Bảo Toàn,1999-01-14,Nam,0839191954,2017-05-26,15642052,E0272,Cashier,CS0030
E0380,Trịnh Phương Hằng,1994-02-27,Nữ,0768536649,2017-05-09,17654007,E0372,Receptionist,RC0035
E0381,Hà Thùy Châu,1999-07-25,Nữ,0837489690,2017-01-09,6624223,E0467,SalePerson,SP0038
E0382,Hoàng Bảo Phú,1991-05-05,Nam,0851364424,2020-03-09,10957455,E0285,SalePerson,SP0039
E0383,Phan Văn Kiên,1993-03-16,Nam,0777866032,2017-09-03,9810393,E0424,SalePerson,SP0040
E0384,Huỳnh Hữu Lộc,1976-04-22,Nam,0301594165,2017-11-24,15320481,E0467,Cashier,CS0031
E0385,Phạm Phúc Phát,1992-10-20,Nam,0389847139,2024-06-01,10716416,E0285,SalePerson,SP0041
E0386,Quách Tuyết Oanh,1989-10-09,Nữ,0512347649,2024-05-02,19084573,E0285,Receptionist,RC0036
E0387,Đinh Tuyết Trúc,1998-12-06,Nữ,0542575409,2019-03-15,9790353,E0323,Receptionist,RC0037
E0388,Đặng Đình Long,1985-10-01,Nam,0937606441,2017-11-02,24546470,E0348,Receptionist,RC0038
E0389,Trịnh Thúy Uyên,1984-06-08,Nữ,0341776561,2024-08-21,11376333,E0325,Receptionist,RC0039
E0390,Mai Lan Trinh,1997-09-17,Nữ,0800272063,2015-09-29,17806339,E0348,Receptionist,RC0040
E0391,Huỳnh Mỹ Loan,1989-01-27,Nữ,0596577242,2021-06-16,8759249,E0372,SalePerson,SP0042
E0392,Đỗ Thùy Nhi,1987-08-22,Nữ,0893008931,2017-03-24,8831958,E0348,SalePerson,SP0043
E0393,Hồ Tấn Phú,1986-09-29,Nam,0942152910,2022-11-12,11662510,E0327,Cashier,CS0032
E0394,Vũ Bích Hoa,1995-05-09,Nữ,0747626393,2024-04-11,22580890,E0372,SalePerson,SP0044
E0395,Nguyễn Bảo Trung,1993-10-06,Nam,0597359710,2017-01-08,19707794,E0424,Cashier,CS0033
E0396,Lương Tuấn Phú,1989-07-02,Nam,0941180053,2022-10-09,19339722,E0285,Cashier,CS0034
E0397,Võ Yến Xuân,2002-03-14,Nữ,0846528092,2022-07-10,7527125,E0327,Cashier,CS0035
E0398,Hoàng Đức Hưng,1997-08-06,Nam,0962415027,2020-07-11,17380882,E0325,Cashier,CS0036
E0399,Châu Kim Loan,1994-04-17,Nữ,0762572870,2018-03-04,14832076,E0306,Cashier,CS0037
E0400,Lý Thanh Phong,1977-06-13,Nam,0861707587,2017-07-30,12145203,E0327,Receptionist,RC0041
E0401,Đỗ Hoàng Oanh,1980-01-18,Nữ,0722849939,2024-06-26,10967858,E0372,Cashier,CS0038
E0402,Cao Công Tiến,1993-09-05,Nam,0341659152,2015-11-11,14259672,E0325,Receptionist,RC0042
E0403,Trịnh Thanh Nghĩa,1995-08-24,Nam,0350975923,2024-04-25,22101265,E0325,Receptionist,RC0043
E0404,Đinh Xuân Vân,1989-06-30,Nữ,0364236103,2023-12-14,7863446,E0372,Receptionist,RC0044
E0405,Đặng Diệu Tâm,1993-01-18,Nữ,0792515837,2018-03-13,11171901,E0372,Receptionist,RC0045
E0406,Ngô Hoàng Tâm,1996-05-15,Nữ,0792661085,2018-01-04,24893060,E0306,Cashier,CS0039
E0407,Lê Bảo Khôi,1981-12-15,Nam,0817422438,2020-07-21,23692537,E0467,Cashier,CS0040
E0408,Quách Ngọc Hằng,2000-07-02,Nữ,0386617945,2015-07-15,24488301,E0372,Cashier,CS0041
E0409,Huỳnh Minh Hiếu,1997-08-01,Nam,0316459779,2015-03-08,9823040,E0325,Cashier,CS0042
E0410,Tạ Xuân Như,1983-05-25,Nữ,0368006102,2017-05-14,12210502,E0372,Cashier,CS0043
E0411,Tạ Diệu Anh,1995-08-23,Nữ,0995641220,2022-10-04,19592618,E0306,SalePerson,SP0045
E0412,Phan Hùng Thắng,1975-09-18,Nam,0568314727,2022-10-21,12315652,E0327,Receptionist,RC0046
E0413,Lý Hùng Dũng,1980-03-23,Nam,0893349605,2016-11-11,11114441,E0325,Cashier,CS0044
E0414,Hà Hùng Hậu,2003-04-12,Nam,0984076789,2024-07-03,20488399,E0348,Receptionist,RC0047
E0415,Nguyễn Tuyết Châu,1985-05-27,Nữ,0781467179,2023-01-04,8036911,E0467,SalePerson,SP0046
E0416,Huỳnh Phương Hoa,1995-02-10,Nữ,0857383959,2022-10-28,20637450,E0327,SalePerson,SP0047
E0417,Ngô Ánh Trúc,1980-11-18,Nữ,0593417223,2024-11-26,15844670,E0348,SalePerson,SP0048
E0418,Đặng Mỹ Oanh,1979-07-12,Nữ,0900545228,2023-11-25,19958118,E0325,Receptionist,RC0048
E0419,Vũ Công Vũ,1990-02-24,Nam,0574550842,2019-10-30,9824174,E0306,Receptionist,RC0049
E0420,Phạm Tấn Trí,1977-04-06,Nam,0380812135,2019-11-29,21338926,E0372,SalePerson,SP0049
E0421,Tạ Thanh Yến,1994-10-21,Nữ,0752137603,2023-07-19,22975073,E0325,Receptionist,RC0050
E0422,Võ Ánh Uyên,1987-11-12,Nữ,0732863266,2020-08-30,11746592,E0372,Cashier,CS0045
E0423,Dương Thu Lan,1998-02-25,Nữ,0911556260,2023-11-29,18139133,E0327,Cashier,CS0046
E0424,Tăng Mai Hà,1976-08-30,Nữ,0946684550,2022-05-28,11065111,E0424,Manager,MN0009
E0425,Mai Tấn Nhật,1993-02-13,Nam,0763410856,2020-01-02,12883140,E0467,Cashier,CS0047
E0426,Lê Anh Vũ,1998-05-07,Nam,0785200894,2021-01-24,15527038,E0285,SalePerson,SP0050
E0427,Châu Ánh Như,1993-12-18,Nữ,0951017490,2020-08-31,9705815,E0327,Receptionist,RC0051
E0428,Hà Xuân Trâm,1985-08-04,Nữ,0744926831,2024-01-12,24978293,E0467,Cashier,CS0048
E0429,Lương Trung Cường,1991-03-17,Nam,0310627371,2020-02-04,9287926,E0424,Cashier,CS0049
E0430,Hà Kim Duyên,2001-05-21,Nữ,0867762282,2021-04-08,23412904,E0348,Cashier,CS0050
E0431,Phạm Bích Diệu,1980-10-20,Nữ,0802851961,2022-11-25,23219647,E0467,Cashier,CS0051
E0432,Hoàng Thanh Hiền,2000-08-24,Nữ,0754470229,2018-04-01,7351644,E0467,Receptionist,RC0052
E0433,Huỳnh Hùng Hùng,1988-09-08,Nam,0385106794,2024-12-20,15512087,E0285,Cashier,CS0052
E0434,Châu Xuân Mai,1990-02-25,Nữ,0587772519,2023-10-06,18660276,E0325,SalePerson,SP0051
E0435,Đinh Ngọc Thy,1992-05-15,Nữ,0712094818,2017-08-11,19267326,E0323,SalePerson,SP0052
E0436,Đào Hoàng Tài,2002-10-02,Nam,0901820433,2021-01-28,7774169,E0306,Receptionist,RC0053
E0437,Bùi Hồng Duyên,1978-10-18,Nữ,0370562608,2024-01-19,23902761,E0306,SalePerson,SP0053
E0438,Đinh Thùy Dung,1986-07-15,Nữ,0524124620,2016-01-08,9846835,E0372,Cashier,CS0053
E0439,Hồ Thanh Trinh,1983-02-21,Nữ,0565461033,2015-04-22,7962994,E0272,SalePerson,SP0054
E0440,Phạm Thanh Anh,1997-02-10,Nam,0778617063,2020-09-14,22925568,E0348,SalePerson,SP0055
E0441,Tôn Lan Mai,1999-11-08,Nữ,0796718325,2021-07-28,9406090,E0285,Receptionist,RC0054
E0442,Dương Hữu Hùng,1985-12-30,Nam,0894200749,2021-01-10,20218772,E0467,SalePerson,SP0056
E0443,Châu Yến Dung,1990-10-06,Nữ,0328914161,2024-06-12,13138844,E0306,Cashier,CS0054
E0444,Tăng Thúy Như,1994-05-18,Nữ,0843553795,2017-05-13,22938956,E0323,Receptionist,RC0055
E0445,Tăng Văn Khoa,2003-12-31,Nam,0887681180,2015-01-09,21989658,E0327,Receptionist,RC0056
E0446,Đỗ Hồng Thủy,1980-07-15,Nữ,0317537030,2018-12-16,18629097,E0306,SalePerson,SP0057
E0447,Vũ Diệu Hiền,1983-08-04,Nữ,0347930361,2016-01-04,16172983,E0285,Cashier,CS0055
E0448,Cao Xuân Châu,1982-08-25,Nữ,0519212493,2021-03-10,12501850,E0306,Cashier,CS0056
E0449,Mai Kim Bình,1983-08-10,Nữ,0806056641,2024-07-04,6775694,E0467,SalePerson,SP0058
E0450,Tăng Mỹ Hà,1997-03-25,Nữ,0768750635,2019-01-20,23356261,E0327,SalePerson,SP0059
E0451,Quách Xuân Bình,1985-02-13,Nam,0554110760,2022-09-25,20221047,E0372,Receptionist,RC0057
E0452,Vũ Thúy Hà,1986-03-26,Nữ,0783199717,2017-10-09,9618531,E0325,SalePerson,SP0060
E0453,Bùi Đức Đức,1978-11-02,Nam,0370496110,2015-09-06,7118828,E0348,SalePerson,SP0061
E0454,Phạm Tấn Cường,1988-03-24,Nam,0599076769,2024-07-13,18799522,E0348,SalePerson,SP0062
E0455,Đào Ngọc Hậu,1990-03-27,Nam,0511091939,2022-04-20,6871478,E0325,SalePerson,SP0063
E0456,Dương Thùy Chi,1990-12-10,Nữ,0500249685,2019-09-21,22153080,E0306,Receptionist,RC0058
E0457,Bùi Bảo Sơn,1981-08-12,Nam,0389203880,2020-04-07,16357394,E0306,Cashier,CS0057
E0458,Bùi Bích Trúc,1983-10-07,Nữ,0895995946,2017-03-31,12753206,E0372,Cashier,CS0058
E0459,Vũ Văn Hải,1979-09-14,Nam,0579337563,2020-02-04,7415733,E0325,Cashier,CS0059
E0460,Đỗ Văn Vũ,1975-04-21,Nam,0324739500,2019-01-26,6331923,E0372,Cashier,CS0060
E0461,Tạ Minh Tiến,1987-09-29,Nam,0932302410,2016-12-14,13346576,E0272,Receptionist,RC0059
E0462,Quách Hoàng Tùng,1991-12-31,Nam,0835528961,2022-05-06,9723502,E0323,SalePerson,SP0064
E0463,Đinh Tuấn Sơn,1980-11-12,Nam,0796309938,2023-11-30,12363300,E0285,Receptionist,RC0060
E0464,Hà Quang Phát,1989-09-12,Nam,0973179128,2017-10-09,7787074,E0272,Cashier,CS0061
E0465,Bùi Ánh Loan,1997-05-13,Nữ,0877496903,2020-10-26,21578224,E0424,Cashier,CS0062
E0466,Phan Bảo Phú,1995-04-12,Nam,0892548121,2024-09-05,13864641,E0348,Receptionist,RC0061
E0467,Vũ Mai Linh,1994-12-09,Nữ,0889567766,2020-10-26,17796897,E0467,Manager,MN0010
E0468,Huỳnh Như Trâm,1989-03-22,Nữ,0715148881,2018-01-23,18830239,E0327,Cashier,CS0063
E0469,Trần Thành Bình,1979-06-01,Nam,0735444392,2016-04-30,8394064,E0323,Cashier,CS0064
E0470,Châu Ánh Nhi,1975-05-20,Nữ,0890782633,2023-08-21,16048685,E0272,SalePerson,SP0065
E0471,Thái Thành Khôi,1996-04-13,Nam,0851536637,2017-08-15,23308226,E0306,SalePerson,SP0066
E0472,Tạ Văn Lộc,1991-10-23,Nam,0753666845,2016-07-23,10306565,E0272,Cashier,CS0065
E0473,Hoàng Ngọc Toàn,2000-06-17,Nam,0999663618,2023-10-22,7080754,E0424,SalePerson,SP0067
E0474,Dương Bảo Hoàng,1996-04-18,Nam,0518209702,2016-03-20,17034085,E0306,Cashier,CS0066
E0475,Đặng Anh Minh,1992-04-23,Nam,0805802566,2018-03-08,12908599,E0285,Receptionist,RC0062
E0476,Tạ Đức Đạt,1980-10-16,Nam,0523467299,2021-01-06,20039617,E0325,Receptionist,RC0063
E0477,Phan Văn Thắng,1997-07-16,Nam,0816938597,2023-01-14,21400022,E0272,Cashier,CS0067
E0478,Trịnh Như Thúy,2000-11-04,Nữ,0769263296,2015-06-10,9056898,E0272,Cashier,CS0068
E0479,Lương Ngọc Chi,1983-03-25,Nữ,0548413768,2022-11-01,9205594,E0348,Cashier,CS0069
E0480,Tôn Thúy Uyên,1978-06-07,Nữ,0824380701,2023-06-22,9530750,E0467,Receptionist,RC0064
