EmployeeID,FullName,Birthday,Gender,PhoneNumber,StartDate,BaseSalary,MID,Role,Username
E0258,Robert Frazier,1991-02-19,Nam,0346566938,2017-09-06,6009639,E0491,Nurse,NS0138
E0259,Isabel Collins MD,1978-01-29,Nam,0995543937,2016-01-05,24441269,E0418,Nurse,NS0139
E0260,Anthony Juarez,2000-10-15,Nữ,0881818451,2015-01-20,14761314,E0491,Nurse,NS0140
E0261,Robert Gibson,1999-02-17,Nữ,0897357790,2024-02-13,14393355,E0374,Nurse,NS0141
E0262,Ralph Dominguez,1980-03-19,Nữ,0535658804,2017-11-22,8266744,E0417,Nurse,NS0142
E0263,Matthew Peterson,1987-11-20,Nam,0382755394,2016-01-16,19385890,E0380,Nurse,NS0143
E0264,Meredith Thompson,1983-07-13,Nam,0543333952,2020-08-05,12699697,E0351,Nurse,NS0144
E0265,Julia Grant,1980-05-18,Nam,0380759579,2015-11-18,22531089,E0434,Nurse,NS0145
E0266,Abigail Ramirez,1997-01-06,Nữ,0839208678,2017-01-19,23150798,E0418,Nurse,NS0146
E0267,Julia Austin,1997-07-16,Nam,0818750036,2018-11-23,19210947,E0491,Nurse,NS0147
E0268,Michael Dunlap,1989-08-06,Nam,0943479552,2019-01-21,14714111,E0491,Nurse,NS0148
E0269,Dennis Lopez,1994-01-06,Nữ,0764729293,2017-05-12,20062425,E0380,Nurse,NS0149
E0270,Joseph Parsons,1987-02-09,Nam,0863227026,2024-01-07,13912308,E0452,Nurse,NS0150
E0271,Diana Williams,2003-04-16,Nam,0844890612,2020-10-18,23917482,E0380,Staff,EM0001
E0272,James James,1986-05-29,Nam,0745588450,2020-05-05,9231355,E0374,Receptionist,RC0001
E0273,Sara Pope,1990-10-01,Nam,0982455877,2024-09-22,12675926,E0434,Staff,EM0002
E0274,Daniel Bennett,2002-07-12,Nữ,0556996112,2018-03-19,21560937,E0491,Receptionist,RC0002
E0275,Aaron Brady,1989-01-23,Nam,0964759876,2018-07-21,15776296,E0418,Admin,AD0001
E0276,Joseph Johnson,1976-01-14,Nam,0332611178,2016-05-27,13872782,E0418,Cashier,CS0001
E0277,David Ellis,1992-10-22,Nam,0792164334,2020-11-16,8793446,E0290,Receptionist,RC0003
E0278,Derek Kelley,1980-11-20,Nam,0355778487,2020-11-27,11724654,E0388,Staff,EM0003
E0279,Steven Moore,2001-07-03,Nam,0888457831,2021-09-13,21319055,E0434,Cashier,CS0002
E0280,Donald Weaver,1991-05-29,Nữ,0700825478,2019-08-16,14717677,E0491,Staff,EM0004
E0281,Daniel Cox,1996-05-26,Nữ,0793085368,2018-05-12,6306439,E0417,Receptionist,RC0004
E0282,Jonathan Pena,1986-03-18,Nữ,0541638944,2016-10-30,19076942,E0417,Staff,EM0005
E0283,Jose Kemp,1983-06-08,Nữ,0541797497,2024-07-27,8297269,E0491,Admin,AD0002
E0284,Carolyn Alvarado,1975-11-14,Nữ,0321442703,2016-09-15,7665375,E0452,Cashier,CS0003
E0285,Jessica Miller,1975-08-30,Nam,0847570512,2020-07-14,13287622,E0380,Receptionist,RC0005
E0286,Hannah Chambers,1992-08-08,Nữ,0534601367,2015-10-20,24226497,E0374,Receptionist,RC0006
E0287,Johnny Rosales,1983-12-08,Nam,0576452088,2020-03-02,9152784,E0452,Cashier,CS0004
E0288,Kimberly Ball,1996-08-02,Nữ,0703136502,2022-02-28,16026503,E0351,Receptionist,RC0007
E0289,Robert Reid,1992-10-02,Nam,0397925132,2023-11-07,14156724,E0388,Admin,AD0003
E0290,Brian Sanders,1979-02-06,Nữ,0305281273,2022-09-10,17355561,E0290,Manager,MN0001
E0291,Dustin Nicholson,1994-09-05,Nữ,0852407784,2023-03-23,12474841,E0388,Admin,AD0004
E0292,Richard Gray,2000-06-02,Nam,0774982182,2017-02-03,24240878,E0380,Staff,EM0006
E0293,Charles Reynolds,1986-10-24,Nữ,0386209593,2021-01-27,18318258,E0374,Staff,EM0007
E0294,Richard Webb,1999-03-06,Nam,0978294565,2024-03-08,19002035,E0351,Admin,AD0005
E0295,Briana Jones,1998-06-21,Nam,0520317310,2022-05-22,8237404,E0388,Receptionist,RC0008
E0296,Jillian Torres,1998-08-03,Nữ,0739103717,2021-12-30,14587872,E0388,Staff,EM0008
E0297,Christian Villanueva,2000-01-12,Nữ,0394801413,2023-05-04,19957073,E0380,Receptionist,RC0009
E0298,Sydney Webb,1985-05-12,Nam,0583928861,2020-12-17,18929565,E0351,Receptionist,RC0010
E0299,Christy Riley,1994-02-27,Nữ,0586852897,2024-11-25,9493096,E0491,Admin,AD0006
E0300,Benjamin Cabrera,1999-09-04,Nữ,0859398368,2018-08-22,18472837,E0417,Admin,AD0007
E0301,Caitlin Mejia,1995-04-18,Nữ,0349082404,2020-01-07,19324148,E0388,Admin,AD0008
E0302,Miss Kelly Mcknight,1989-02-15,Nam,0989921075,2015-03-30,15259584,E0452,Cashier,CS0005
E0303,Gabriella Powell,1986-11-20,Nam,0741969315,2019-02-12,14383806,E0351,Cashier,CS0006
E0304,Shelley Vance,1996-11-25,Nam,0709610556,2024-04-05,9199886,E0434,Staff,EM0009
E0305,Kurt Parker,1985-03-03,Nam,0348058925,2023-05-21,6383674,E0417,Staff,EM0010
E0306,Kelly Davis,1977-04-07,Nam,0998136462,2022-07-22,19182955,E0374,Cashier,CS0007
E0307,Samantha Chavez DVM,1978-09-14,Nữ,0841686227,2020-05-03,7654605,E0452,Cashier,CS0008
E0308,Courtney Lewis,1992-09-24,Nữ,0983314659,2022-04-25,12580000,E0452,Cashier,CS0009
E0309,Scott Coleman,1993-07-21,Nam,0555904259,2019-10-01,18256348,E0380,Receptionist,RC0011
E0310,Jessica Watson,1994-10-04,Nam,0721103924,2015-07-03,13834610,E0351,Staff,EM0011
E0311,Larry Perkins,1979-12-29,Nữ,0353833884,2018-06-03,21101560,E0374,Receptionist,RC0012
E0312,Mr. Anthony Pope,1975-10-29,Nam,0720439407,2019-03-23,23676444,E0388,Staff,EM0012
E0313,Frank Brown,1992-06-07,Nam,0304636815,2022-05-28,15103665,E0380,Receptionist,RC0013
E0314,Michelle Russell,1983-05-13,Nam,0900384576,2017-03-25,22799053,E0374,Staff,EM0013
E0315,Kenneth Allen,1990-07-22,Nam,0738404608,2022-09-03,17808243,E0380,Cashier,CS0010
E0316,Erin Ferguson,1981-10-21,Nam,0368936392,2018-10-31,19181744,E0491,Admin,AD0009
E0317,William Jennings,2002-02-26,Nữ,0532983248,2018-09-10,21071616,E0452,Staff,EM0014
E0318,Ashley Wood,1981-07-06,Nữ,0718812520,2022-05-11,24953029,E0491,Cashier,CS0011
E0319,Ann Davis,1993-06-12,Nữ,0531220994,2018-05-27,20864763,E0418,Admin,AD0010
E0320,Jared Mann,1985-05-11,Nam,0372897526,2022-09-16,6875250,E0380,Cashier,CS0012
E0321,Kevin Robertson,1981-03-03,Nữ,0360463331,2016-11-01,12484723,E0351,Staff,EM0015
E0322,Elizabeth Hunt,2002-09-05,Nữ,0566096569,2020-06-29,16901688,E0374,Cashier,CS0013
E0323,Mrs. Tanya Schmitt,1995-04-05,Nam,0986086803,2020-02-15,7423241,E0351,Receptionist,RC0014
E0324,Lauren Casey,1992-11-08,Nữ,0826490827,2024-12-01,16219141,E0418,Admin,AD0011
E0325,Matthew Berry,1997-06-16,Nam,0926657027,2016-04-08,12032126,E0434,Staff,EM0016
E0326,James Rogers,1979-01-17,Nữ,0311751868,2017-10-21,16874145,E0491,Cashier,CS0014
E0327,Grace Sanchez,1999-09-08,Nữ,0792222064,2019-04-08,7473243,E0491,Cashier,CS0015
E0328,Christopher Bass,1987-12-15,Nữ,0530940777,2022-01-09,12063152,E0290,Admin,AD0012
E0329,Elizabeth Lara,1985-09-02,Nữ,0871990384,2017-06-07,21962245,E0374,Receptionist,RC0015
E0330,Lindsey Aguirre,1983-04-17,Nam,0320994510,2016-08-30,7847639,E0380,Cashier,CS0016
E0331,Courtney Hall,1982-12-30,Nữ,0998279501,2016-10-22,15542227,E0434,Receptionist,RC0016
E0332,Jose Griffin,1991-07-14,Nữ,0914721458,2019-04-02,8270516,E0417,Admin,AD0013
E0333,Joseph Jordan,1984-05-18,Nam,0981794695,2021-11-11,7952350,E0290,Staff,EM0017
E0334,Samantha Jimenez,1980-10-26,Nữ,0977293430,2021-11-21,24878875,E0374,Admin,AD0014
E0335,Joseph Lewis,1995-11-08,Nam,0966055830,2022-01-05,9956930,E0351,Receptionist,RC0017
E0336,Ashley Olson,1986-05-31,Nữ,0788501556,2023-11-11,8276200,E0418,Cashier,CS0017
E0337,Edgar Mckinney,1983-09-14,Nam,0802727857,2018-09-15,17339279,E0374,Receptionist,RC0018
E0338,Robert Davidson MD,1998-05-17,Nam,0980395512,2018-05-11,24956329,E0380,Staff,EM0018
E0339,Robert Macias,1990-03-19,Nam,0996291450,2019-03-17,23927232,E0491,Admin,AD0015
E0340,George Horton,1978-11-23,Nữ,0843842150,2020-07-28,13973950,E0380,Admin,AD0016
E0341,Sherry Mendoza,1994-11-27,Nam,0923578452,2020-09-03,6836672,E0374,Cashier,CS0018
E0342,Courtney Campbell,1984-03-15,Nam,0881040915,2023-02-15,7226499,E0374,Receptionist,RC0019
E0343,Kyle Campbell,1979-08-17,Nam,0943533448,2020-11-02,16485115,E0388,Staff,EM0019
E0344,Rachel Harrison,1980-04-11,Nữ,0710988138,2018-01-21,11010372,E0491,Admin,AD0017
E0345,Teresa Jones,1987-02-27,Nữ,0521495870,2016-08-02,15504886,E0434,Admin,AD0018
E0346,Lisa Farley,1996-02-12,Nam,0801662997,2022-07-29,7693022,E0290,Cashier,CS0019
E0347,Charles Smith,1989-11-27,Nữ,0379217174,2024-03-02,12648714,E0452,Admin,AD0019
E0348,Robert Weeks,1985-05-24,Nữ,0756255770,2017-07-05,10822499,E0434,Staff,EM0020
E0349,Keith Johnson,1980-01-24,Nữ,0545992816,2018-12-10,22060898,E0374,Receptionist,RC0020
E0350,Edward Snyder,1999-12-12,Nữ,0976963938,2022-04-14,8379814,E0418,Receptionist,RC0021
E0351,Jennifer Harvey,1996-08-21,Nam,0739669583,2019-04-22,8216603,E0351,Manager,MN0002
E0352,Teresa King,2000-10-03,Nam,0997581724,2024-05-20,22328603,E0290,Cashier,CS0020
E0353,Valerie Thomas,2001-11-01,Nam,0801329022,2016-03-21,18714143,E0380,Staff,EM0021
E0354,Julie Gallegos,1992-06-29,Nữ,0554946519,2021-11-26,21004192,E0351,Staff,EM0022
E0355,Amy Smith,1980-09-20,Nữ,0780085140,2024-07-23,15871199,E0388,Receptionist,RC0022
E0356,Karen Lewis,2001-06-22,Nữ,0866832723,2019-06-03,16674581,E0417,Cashier,CS0021
E0357,Mike Spence,1993-09-18,Nữ,0501027621,2016-09-23,15679476,E0491,Staff,EM0023
E0358,Kevin Davenport,1995-06-16,Nữ,0578687653,2023-11-06,20284261,E0434,Cashier,CS0022
E0359,Bethany Cook,2002-02-13,Nữ,0946895009,2015-01-31,22715373,E0351,Cashier,CS0023
E0360,Linda Turner,1980-01-29,Nữ,0584781891,2021-07-04,22157563,E0290,Staff,EM0024
E0361,Larry Williams,2003-04-16,Nữ,0949058077,2023-04-26,8619994,E0452,Cashier,CS0024
E0362,Martin Allen,1993-11-19,Nữ,0509494079,2018-12-16,15885737,E0418,Staff,EM0025
E0363,Michael Malone,1988-02-02,Nam,0812814429,2024-01-27,6915971,E0418,Cashier,CS0025
E0364,Jason Brown,1986-07-11,Nữ,0592752437,2015-02-28,9742976,E0434,Admin,AD0020
E0365,James Mills,1990-05-19,Nam,0576637239,2015-12-12,10867749,E0434,Cashier,CS0026
E0366,Diana Peters,2003-10-23,Nam,0576747836,2017-12-18,9892125,E0388,Admin,AD0021
E0367,Morgan Olson,1986-10-12,Nữ,0347658018,2016-08-17,23798684,E0417,Staff,EM0026
E0368,Jessica Barnes,2002-05-21,Nữ,0741496739,2022-04-24,15146622,E0380,Admin,AD0022
E0369,Tiffany Myers,1983-01-26,Nữ,0310618175,2018-07-07,24374828,E0388,Cashier,CS0027
E0370,Sydney Davis,1986-04-20,Nữ,0910939111,2017-03-01,7142252,E0388,Cashier,CS0028
E0371,Kyle Cooper,2000-05-23,Nữ,0544717465,2024-01-03,12199805,E0290,Cashier,CS0029
E0372,Rick Kennedy,1978-04-27,Nam,0850442717,2018-02-09,8093373,E0417,Admin,AD0023
E0373,Holly James,1983-01-02,Nữ,0586391741,2022-03-28,22510703,E0290,Cashier,CS0030
E0374,Rick Williams,1978-04-09,Nam,0807200642,2015-10-16,14408618,E0374,Manager,MN0003
E0375,Angela Edwards,2000-10-10,Nữ,0866183067,2015-01-16,23293383,E0374,Admin,AD0024
E0376,Jesse Collins,1989-12-16,Nữ,0315851743,2022-08-24,16161224,E0417,Receptionist,RC0023
E0377,Douglas Gutierrez,1992-03-26,Nam,0815717320,2022-05-30,12409002,E0418,Cashier,CS0031
E0378,Jim Manning,2001-08-06,Nam,0384787005,2017-09-03,22415920,E0417,Cashier,CS0032
E0379,Stephen Palmer,1976-12-02,Nữ,0978293102,2019-07-19,9965701,E0351,Receptionist,RC0024
E0380,Cynthia Knight,1975-11-09,Nữ,0520204179,2020-04-14,7536849,E0380,Manager,MN0004
E0381,Bryan Walls,1979-10-09,Nam,0931365651,2016-04-12,22681367,E0434,Cashier,CS0033
E0382,Tim Cox,1984-07-25,Nữ,0551142625,2023-07-28,7529630,E0434,Cashier,CS0034
E0383,Justin Snyder,1985-12-05,Nữ,0396207100,2021-07-11,7365628,E0491,Cashier,CS0035
E0384,Nicholas Myers,2001-08-19,Nam,0823248763,2024-12-11,15520450,E0417,Cashier,CS0036
E0385,John Hancock,2001-09-30,Nam,0345608331,2017-01-07,22773445,E0434,Cashier,CS0037
E0386,Karen Fowler,1999-03-18,Nữ,0540312772,2020-09-09,13357686,E0374,Receptionist,RC0025
E0387,Erik Wood,1977-06-04,Nam,0564597010,2022-03-26,18220291,E0418,Cashier,CS0038
E0388,Kyle Romero,1982-02-02,Nam,0881137995,2023-10-23,6975267,E0388,Manager,MN0005
E0389,Dalton Whitaker MD,1989-08-11,Nam,0513636317,2017-07-31,9695445,E0380,Staff,EM0027
E0390,Charles Chan,1994-07-21,Nam,0826527354,2016-08-16,13253299,E0434,Staff,EM0028
E0391,Lydia Hayes,1980-09-15,Nữ,0517762534,2015-05-12,8001579,E0418,Cashier,CS0039
E0392,Brandi Graham,2000-12-06,Nam,0887397740,2021-03-14,13707530,E0290,Cashier,CS0040
E0393,Shannon Ayers,1986-02-12,Nam,0592906007,2018-09-02,20570969,E0434,Staff,EM0029
E0394,Cameron Potter,1998-10-28,Nữ,0873180632,2019-06-04,22081610,E0290,Receptionist,RC0026
E0395,Steve Lee,1985-09-21,Nữ,0842799077,2022-04-06,9044377,E0388,Admin,AD0025
E0396,Terri Gibson,1983-04-19,Nữ,0316580464,2023-11-10,18429248,E0374,Cashier,CS0041
E0397,Kevin Flores,2002-10-31,Nam,0950165790,2024-11-16,17264044,E0388,Cashier,CS0042
E0398,Brandon Berger,1982-11-11,Nữ,0932538179,2022-04-08,24749896,E0290,Admin,AD0026
E0399,Mark Andrews,1989-05-17,Nam,0840155778,2018-12-15,14971040,E0452,Cashier,CS0043
E0400,Jack Jacobs,1998-11-10,Nữ,0895137116,2022-08-10,23879662,E0418,Receptionist,RC0027
E0401,Elizabeth Carlson,1978-06-14,Nữ,0327238046,2016-03-23,11528636,E0418,Cashier,CS0044
E0402,Kyle Martinez,1990-07-21,Nữ,0731038569,2019-09-17,20893471,E0388,Cashier,CS0045
E0403,Brandy Bailey,1996-10-22,Nữ,0874924243,2021-08-27,23789426,E0452,Admin,AD0027
E0404,Miguel Harrison,1987-12-04,Nữ,0747292842,2023-08-19,7587760,E0491,Staff,EM0030
E0405,Brian Davis,1982-03-26,Nam,0792745238,2017-09-01,9923094,E0388,Cashier,CS0046
E0406,Eric Carson,1990-06-04,Nữ,0928410672,2016-08-28,18512948,E0374,Receptionist,RC0028
E0407,Emily Cain,1981-12-31,Nữ,0747492975,2015-01-18,24325604,E0452,Staff,EM0031
E0408,Dylan Smith,1976-10-18,Nữ,0706937515,2016-07-25,24487149,E0290,Receptionist,RC0029
E0409,John Sullivan,2001-03-03,Nam,0501871863,2020-11-26,13453910,E0418,Receptionist,RC0030
E0410,Cindy White,2002-01-21,Nữ,0762656504,2021-10-14,23164965,E0388,Staff,EM0032
E0411,Darius Melton,1988-10-26,Nữ,0576742662,2019-12-31,24825144,E0290,Admin,AD0028
E0412,Andrew Kane,1984-04-27,Nam,0719610646,2018-05-27,21925373,E0452,Receptionist,RC0031
E0413,Joseph Clayton,2000-06-22,Nữ,0564870494,2023-06-21,10594509,E0351,Cashier,CS0047
E0414,Katrina Patel,1985-01-26,Nữ,0747146273,2015-04-20,6082096,E0491,Staff,EM0033
E0415,Alex Hernandez,1987-06-08,Nam,0797964715,2020-07-12,8238913,E0434,Receptionist,RC0032
E0416,Diana Chen,1982-04-22,Nữ,0772520456,2021-07-10,7963283,E0491,Receptionist,RC0033
E0417,Dawn Santiago,1977-03-09,Nữ,0918321928,2018-04-02,15786623,E0417,Manager,MN0006
E0418,Jon Rodgers,1989-03-08,Nữ,0751895202,2024-04-09,16102310,E0418,Manager,MN0007
E0419,Betty Martin,1996-10-01,Nữ,0332833898,2019-08-15,17419012,E0491,Admin,AD0029
E0420,Peggy Lopez,1995-08-28,Nữ,0375452798,2015-11-09,9911294,E0491,Receptionist,RC0034
E0421,Sophia Summers,1988-08-31,Nam,0523423216,2015-04-28,9979451,E0351,Admin,AD0030
E0422,Patricia Frazier,1975-11-05,Nam,0331089071,2023-09-09,22248897,E0417,Receptionist,RC0035
E0423,Erin Holland,1977-12-21,Nam,0393932501,2018-05-20,6344684,E0290,Admin,AD0031
E0424,Clayton Sims,2001-01-02,Nữ,0993891190,2018-11-25,17817980,E0491,Cashier,CS0048
E0425,Ricky Lee,1987-08-23,Nam,0338759271,2016-12-04,24022974,E0388,Cashier,CS0049
E0426,Michael Brown,1992-01-11,Nữ,0561517182,2019-10-04,13189842,E0452,Cashier,CS0050
E0427,Robert Gonzales,1987-12-07,Nữ,0771647947,2021-04-01,7362597,E0290,Staff,EM0034
E0428,Heather Rodriguez,1988-01-14,Nữ,0375207167,2024-08-04,20360010,E0351,Cashier,CS0051
E0429,Rebecca Moss,1981-06-06,Nam,0321535396,2019-06-06,19442720,E0434,Receptionist,RC0036
E0430,Dr. Yolanda Stanley,1994-01-19,Nam,0994657967,2023-02-18,22747356,E0418,Receptionist,RC0037
E0431,James Hamilton,1995-05-24,Nam,0873201017,2016-03-18,10100018,E0418,Admin,AD0032
E0432,Derrick Mcbride,1992-03-01,Nam,0799118773,2021-10-12,16970819,E0491,Receptionist,RC0038
E0433,Brandy Cox,1996-12-28,Nữ,0788006167,2020-08-29,14780029,E0452,Admin,AD0033
E0434,Lauren Wilson,1991-11-18,Nữ,0302842762,2019-12-18,21423504,E0434,Manager,MN0008
E0435,Johnny Klein,1996-11-12,Nữ,0888977828,2023-07-27,9670250,E0434,Admin,AD0034
E0436,Kevin Hoffman IV,1986-10-25,Nữ,0745009025,2020-07-19,18676787,E0434,Receptionist,RC0039
E0437,Vincent Vasquez,2003-01-16,Nam,0855650333,2018-10-29,18769923,E0290,Admin,AD0035
E0438,Kimberly Murphy,1977-12-09,Nam,0720850769,2024-09-29,16231164,E0290,Admin,AD0036
E0439,Jason Dunn,1975-12-01,Nữ,0356965917,2022-10-21,21760513,E0434,Staff,EM0035
E0440,Chloe Hamilton,1990-01-26,Nam,0594563718,2020-07-27,22870112,E0380,Receptionist,RC0040
E0441,Jason Hall,1986-11-23,Nữ,0839191954,2015-07-14,15976412,E0434,Cashier,CS0052
E0442,Raymond Anderson,1994-02-27,Nữ,0784685366,2017-05-09,17654007,E0290,Receptionist,RC0041
E0443,Heather Kennedy,1999-07-25,Nữ,0597374896,2017-01-09,6624223,E0452,Admin,AD0037
E0444,Jane Todd,1991-05-05,Nam,0546651364,2020-03-09,10957455,E0351,Receptionist,RC0042
E0445,Robert Richards,1986-07-03,Nam,0512303477,2022-09-14,13923202,E0417,Admin,AD0038
E0446,Philip Collins,1976-08-29,Nữ,0504482070,2017-04-07,11347183,E0418,Staff,EM0036
E0447,Cynthia Johnson,1989-01-30,Nam,0851623198,2021-09-30,15998521,E0290,Receptionist,RC0043
E0448,Sarah Norman,1997-04-08,Nữ,0915596363,2024-12-02,9028246,E0351,Receptionist,RC0044
E0449,Sean Jones,1982-11-09,Nam,0849078515,2017-05-26,15212279,E0374,Cashier,CS0053
E0450,Kevin Grant,1986-01-19,Nữ,0854090034,2018-02-11,10862424,E0380,Staff,EM0037
E0451,Drew Simpson,2003-08-30,Nữ,0937606441,2022-11-09,18175396,E0290,Staff,EM0038
E0452,John Wu,1988-05-04,Nam,0856041776,2017-05-11,11376333,E0452,Manager,MN0009
E0453,Kiara Kelly,1979-07-03,Nữ,0915698570,2024-03-30,11380229,E0418,Admin,AD0039
E0454,Daniel Collins,2003-04-08,Nam,0834591123,2019-12-22,10566497,E0388,Receptionist,RC0045
E0455,Bethany Thompson,1989-04-30,Nữ,0729543165,2020-01-24,22051281,E0491,Cashier,CS0054
E0456,Veronica Powell,1991-12-05,Nữ,0389317342,2024-05-11,13532538,E0388,Cashier,CS0055
E0457,Jonathan White,2002-09-21,Nữ,0352910867,2019-10-23,14729446,E0491,Receptionist,RC0046
E0458,Mark Reynolds,1985-01-25,Nam,0747626393,2023-01-01,12816427,E0351,Staff,EM0039
E0459,Tyler Phillips,1993-10-06,Nam,0344397359,2017-01-08,19707794,E0491,Admin,AD0040
E0460,Paula Powell,1975-06-19,Nam,0836694118,2020-04-04,10469615,E0380,Staff,EM0040
E0461,Mark Gutierrez,1989-12-06,Nam,0990048964,2017-08-19,21801869,E0380,Receptionist,RC0047
E0462,Mr. Joseph Dean,1980-12-06,Nữ,0542875721,2021-04-10,7379925,E0434,Staff,EM0041
E0463,Zachary Green,1981-05-12,Nữ,0327456449,2017-12-02,9920568,E0380,Admin,AD0041
E0464,Julia Price,1994-07-19,Nữ,0587032032,2016-11-06,16587863,E0374,Admin,AD0042
E0465,Rebecca Underwood,1986-09-03,Nữ,0370758777,2016-10-31,21674377,E0417,Receptionist,RC0048
E0466,April Gardner,1980-07-18,Nam,0722849939,2018-12-02,9139952,E0351,Receptionist,RC0049
E0467,Jason Harvey,1993-09-05,Nam,0350416591,2015-11-11,14259672,E0374,Receptionist,RC0050
E0468,Jerry Rogers,1976-04-18,Nam,0849050975,2015-11-29,21442862,E0374,Admin,AD0043
E0469,Laura Hunt,1977-03-08,Nam,0318961642,2023-12-28,15494361,E0380,Cashier,CS0056
E0470,Kevin Turner,1979-01-01,Nữ,0864214764,2015-03-26,12986795,E0491,Cashier,CS0057
E0471,Laurie Thomas,1979-04-24,Nữ,0577674996,2024-05-01,18329805,E0452,Cashier,CS0058
E0472,Aaron Murphy,1991-07-09,Nữ,0810857327,2021-11-19,12253064,E0417,Receptionist,RC0051
E0473,Jennifer Bowman,1996-01-02,Nữ,0722438649,2019-11-27,8656944,E0374,Receptionist,RC0052
E0474,Wendy Peck,1977-01-08,Nam,0861794549,2020-10-03,9611536,E0452,Receptionist,RC0053
E0475,Jason Wilson,1980-02-10,Nam,0560164597,2023-04-22,21531640,E0491,Receptionist,RC0054
E0476,John Hudson,1990-04-24,Nữ,0519416800,2024-10-09,12281112,E0351,Staff,EM0042
E0477,Dr. Jeremy Weaver MD,1975-08-06,Nam,0897499564,2016-12-04,22009486,E0374,Staff,EM0043
E0478,Amber Jensen,1981-01-22,Nam,0330372368,2015-02-26,12402255,E0290,Receptionist,RC0055
E0479,Julie Moyer,1988-07-01,Nam,0860122777,2023-08-19,21549981,E0491,Cashier,CS0059
E0480,Sandra Gomez,2001-04-02,Nữ,0960501667,2017-09-20,12755796,E0418,Receptionist,RC0056
E0481,Jeffrey Li,1996-11-13,Nam,0997308069,2019-06-26,22310841,E0452,Admin,AD0044
E0482,Mason Harris,1987-01-06,Nam,0379576024,2022-04-09,19996810,E0374,Admin,AD0045
E0483,Robert Stokes,1990-06-04,Nữ,0595972466,2019-11-30,13788088,E0452,Cashier,CS0060
E0484,Lisa Riddle,1982-04-08,Nữ,0372232971,2021-12-22,12952766,E0418,Admin,AD0046
E0485,Ernest Kennedy,1988-08-15,Nữ,0305452280,2017-08-19,13027403,E0452,Staff,EM0044
E0486,Christina Burgess,1994-04-26,Nữ,0937455084,2016-04-11,13606462,E0290,Receptionist,RC0057
E0487,Michele Jones,1977-04-06,Nam,0399180812,2019-11-29,21338926,E0290,Cashier,CS0061
E0488,Nicole Wood,1991-03-23,Nam,0971255213,2016-10-05,15802020,E0374,Receptionist,RC0058
E0489,Kathy Burgess MD,1975-04-18,Nữ,0782145653,2017-10-01,21893504,E0380,Staff,EM0045
E0490,Bobby Brown,1985-03-27,Nữ,0878507208,2016-07-19,20388907,E0417,Cashier,CS0062
E0491,Michelle Golden,1978-10-21,Nam,0826060290,2018-10-17,16563088,E0491,Manager,MN0010
E0492,Faith Dixon,1993-01-12,Nữ,0750489267,2024-12-07,24576083,E0418,Admin,AD0047
E0493,Teresa Chavez,1990-06-27,Nữ,0710856288,2024-12-14,19572959,E0351,Cashier,CS0063
E0494,Lauren Quinn,1979-03-01,Nam,0952008943,2020-09-26,24514860,E0418,Admin,AD0048
E0495,Hannah Lopez,1997-08-31,Nữ,0785101749,2016-03-28,8011445,E0380,Admin,AD0049
E0496,Anthony Franklin,1990-03-16,Nữ,0935449268,2017-08-25,24978293,E0452,Receptionist,RC0059
E0497,Elizabeth Frazier,1989-09-15,Nam,0812661106,2020-10-16,12461082,E0380,Cashier,CS0064
E0498,Mark Morris,1984-08-20,Nữ,0969886497,2020-01-02,8619684,E0380,Cashier,CS0065
E0499,Ashley Hobbs,1996-12-16,Nữ,0582772881,2023-03-17,19989592,E0491,Staff,EM0046
E0500,Kevin Jones,1996-03-26,Nữ,0719611594,2015-05-14,11262666,E0452,Cashier,CS0066
